spotify_id,song,artist,lyrics
6RlrkauU1xTw23aIHPbAZP,Speak Easy,311,
0MxIsMykufohrTVx6gNxF9,Solar Flare,311,
0gPJefOmi7USeWzR45BIxs,Waiting,311,
5XVHRFwT8TdDtABWYV9mhe,Long For The Flowers,311,
7BMsdMOIzoBwTzKn1qCNOc,Getting Through To Her,311,
30yDjfSKruHpjLISybYbdh,Whiskey And Wine,311,
7JFW6SQ2bl8jcnTOe9bisZ,It's Getting OK Now,311,
0hZQJ5YLFbIAjAozuXLnP8,There's Always An Excuse,311,
2VbIgDwFLWS4SZWIEZifNu,Little Brother,311,
5hd0Wm1LuAvo3msLCvqvA6,Down,311,
3p6VOdsqF0GPnNFoBd0x88,Flowing,311,
2eXybTEWeIc8y4WMJQwL6l,All Mixed Up,311,
51UtgWS4z1eMPuLQOzPtNH,Amber,311,
7LG5qAX1r73gafhxvzu28K,Come Original,311,
42xfNojkD14nnVltUJ2MRf,Beautiful Disaster,311,
5bS8yckaN26o92LOeC9CK0,Creatures (For a While),311,
0zFzX35M0ZjMjWuemPiluU,Do You Right,311,
5CTbNtv2J3SnCv2EtX0zvW,I'll Be Here While,311,
4uDyDNNm17tpD7YJhjQl97,You Wouldn't Believe,311,
7FDfctuSbCs5w5mJLjwLhL,Transistor,311,
1EAyT437VxVnF4U2EI6Spe,Don't Stay Home,311,
490Ondk1vbkXznOpqRlZOz,Homebrew,311,
6pqjhO9cDziDKLK0Oejaqz,Beyond the Gray Sky,311,
3mtukCAgd0mE260QcBfXAX,Love Song,311,
7knLXvyv3wYbSdFjmkOKUY,How Do You Feel?,311,
6FEzFxEbAj0y0FJjJUVWna,First Straw,311,
7onq7r5It8je12ZTelL5iS,You Get Worked,311,
7065M7GFGUGrfIs9fKICAM,Sick Tight,311,
3BKVw29hyMoEYMI2HH7nAx,You Wouldn't Believe,311,
7EMWCOqZLlZyzLe5TVrILt,Full Ride,311,
56ptJVbW8NdiuY0nSy0sPE,From Chaos,311,
1KYDNafBPlfVqfwfSRYls1,I Told Myself,311,
4cSSUpptr7r125fK5nRJhP,Champagne,311,
2KAfir4rYPp52o9NzAbjZZ,Hostile Apostle,311,
5m2KEaQbDf3OQRiuGG9YtJ,Wake Your Mind Up,311,
6Fe3Flc9SjE03pqwD6PVQl,Amber,311,
0KZ0qu6kEhVruGG0eXOK9v,Uncalm,311,
1mHZhWJu6RVJhyu3USZdI5,I'll Be Here While,311,
3VP2BG499sqKXo3f0Cct7J,Freeze Time,311,
4HcgoL4KNExj5LgmmFCj0D,Come Original,311,
6pus0UjezVUhUbB0m0faQm,Large In The Margin,311,
7eoWEwVUJAIr9CjK9UZNsj,Flowing,311,
52haIktp7XPqdfnRRi3Yq4,Can't Fade Me,311,
5yAaNbboVSwDCHThogIbxP,Life's Not A Race,311,
0YvvSz15Wnc6PmHYy0KcEf,Strong All Along,311,
1zBWVYRI8wPIazvRVHHFRO,Sever,311,
6OqRH1Hu3NsYeigbVmVCcu,Eons,311,
5SU9toKKmRNpKiuVuRlnNN,Evolution,311,
6aH6DrEYncvt5QSjTVFbfI,Leaving Babylon,311,
3LTOXFz7XrWCGvpVSBqxbx,Mindspin,311,
4XDxnBjNVyBXCskMx31jYr,Livin' & Rockin',311,
4v2shjivXFtytGOoL1e6eg,Transistor,311,
5kew37U5hM3V9D65RWOye2,Prisoner,311,
1KlKUw0gEbt5CVMq95TeIb,Galaxy,311,
0LtsuNRz3IMRrHCYO9fKRk,Beautiful Disaster,311,
0Ad93Ruu1wGsmwOKa3at9f,Inner Light Spectrum,311,
0fcJwONTBWpDg6fjZpKayn,Electricity,311,
3nbFLdwlbUREwisT9VfKut,What Was I Thinking,311,
70HyBDkp04Yvj4EJyvISlv,Jupiter,311,
1wAUM8F740gEZTyUiafTF3,Use Of Time,311,
7rn2tNsU2OgHE34PDFWKso,The Continuous Life,311,
0m3nKp8aiLF8VPt70kIhoD,No Control,311,
1Qs77dLaY9W0nJ3vq4VGCM,Running,311,
57MOUP1XQupBlrQWH3HNN8,Color,311,
23YsAHgbF4EyDyv81ssemt,Light Years,311,
4P3OOVXnOjbgfvEvuiupDj,Creature Feature,311,
5xNDdIJxTu1fiLYonCzOwX,Tune In,311,
5EOGvfbwZB7xuw6HwRXsLD,Rub a Dub,311,
3GrmgrePBvD6eThHWGZ73S,Starshines,311,
62WQt2G44s7BUwp78kXbhe,Strangers,311,
3G1TqRkgaFew6uuy4Y7mht,Borders,311,
2hIiQV8VG5TnfOdfBB7ovF,Stealing Happy Hours,311,
4Uq5TL72LsfsbThygdCHyT,Homebrew,311,
5cTf1Z2goLSZLznE9yMemW,Lucky,311,
6woHpQs8ZW2UH8oggSCP50,Nutsymtom,311,
2JFOi1m1TO2E6lRnPQTVug,8:16 A.M.,311,
0kD1j1yVuagqofnTB8vs6t,Omaha Stylee,311,
0Cl0kby8Npj0qPB220p1Uw,Applied Science,311,
41xw9dKs2B4SE6PyMhD8HN,Taiyed,311,
5ZBwjzewGWXgIiBLwrb4Lz,Silver,311,
1gqrjyBBygXeS2V5cDRsAR,Grassroots,311,
2JNWXLPvgiPfiE2R9N9xRy,Salsa,311,
2XJThdZzRM2Zb7ASYYIoPW,Lose,311,
1hEN0bMuHYcx5Re6mXPeGW,Six,311,
4oZFegSbOVMepeujZ77HYI,Offbeat Bare Ass,311,
3IPvTOQ178Cr71exZFMN4H,"1, 2, 3",311,
6pfAktrPIReXJMLVEFWvLX,Let Your Hair Down - Main,702,
31Mw3EtZ6awZYZp4DIHIAy,Star,702,
1I4WqXshXGDQR4q8xOVeu7,Trouble,702,
4C2ZzWLLkMTxpfOZnGGxPa,Feelings,702,
1pP6AhPuG93Z03mH0uSDbW,Come & Knock On My Door,702,
7ecOjXV0WlewEXaRo2kLNn,I Still Love You,702,
4wNJGaRI0DmTuRuhrGlO9y,Reality,702,
58VHXxU2Qt45qUPGMFiCh4,Certified,702,
07vEDOzBaalBtLJWgoFm5u,Places,702,
5WVGugnVfu4umuRzBltuLs,Stringing Me Along,702,
0wJ0wHVAYhD7jYHEv5ACLN,No Way,702,
7DsYOiZjucsKMBBoN823TA,"Blah, Blah, Blah, Blah",702,
0hdwUror66ItyEaHp8y4xe,Betcha She,702,
2eBRHwViH9G87cYHeyWviu,Better Day (Ghetto Girl),702,
1xtxFONZDOrH76ICEtDGVy,Jealousy,702,
5xq4QgsfriMmVYjIGbM2E8,I'm Wit It,702,
3WOtLfCeSixnn7kb3zxpMR,"""7"" (Interlude)",702,
4VSyH8AkIt3kaR5xIPFVVi,Where My Girls At,702,
5paSrwSyBh790eyA2wQorN,You Don't Know,702,
09RjXSvETLcOMPeoiEVBsL,Make Time,702,
1ltXnt1m29jFQksduhw8ya,"""0"" (Interlude)",702,
7lrb8HhlINBFnwBif7pD0i,You'll Just Never Know,702,
3Vv61HzkdAMCAOYby8e8Ou,Finally,702,
1a5qcT0F4OIxNKxrtRcemG,Tell Your Girl,702,
0rWjhsQWZlvA2I4KMRIQlh,Gotta Leave,702,
2ts6qEpY0uRs8899sIpjfn,Don't Go Breaking My Heart,702,
1h4EVJx291TwyVyQYblBtC,"""2"" (Interlude)",702,
7pfm2SPFWlx3YhKPpFJjaM,What More Can He Do,702,
5WcXpEy5njW6STVAhc7H4m,Seven,702,
7BrDkcHwdyUVKIO3QS8dQP,Will You Be OK,702,
4sfTaffr4GE0gnrSUgL2qJ,Get Down Like Dat,702,
5OQO6NEs89flntUWPtXUiG,Steelo,702,
7Gqar55DP31kzB0SGjwFd3,No Doubt,702,
4oSxtaBnETlbbY1mYxKzob,Show You My Love,702,
2O4LbLkYhw5S866LHAuxAw,Not Gonna,702,
5Jv0xtOTbjkJI9li5WC2fF,All I Want,702,
3PMR7SLVEvEhEzRKYAcbVT,Round & Round,702,
0JyiHcLV1KgCBJsP4SAKSJ,Word Iz Bond,702,
4eDCsyIHTSu3cQZ5wDIyP7,Get It Together,702,
2amULVMQ2c6HlklSfXVNKE,Finding My Way,702,
3LQwO6kRKpAUxHunIJHDAh,Mega Force,707,
68MuefFVTPDLnhqWmTVdEN,Can't Hold Back,707,
4I5bL10LHQ5AiPpXLBvBr5,Get to You,707,
1B5sEi9BLNbID5xcE5f55P,Out of the Dark,707,
2rgNjjfSOURDnZTzkkZupP,Hell or High Water,707,
2C863dEuxvV8TelJ9t082V,We Will Last,707,
5dKJ7utI3HVRDD5mrcxBkB,Hello Girl,707,
5fx7tBD2C6NlWD1CnLDmOj,Write Again,707,
00lFd4QB4bpRTPZ8FEmkV0,No Better Feeling,707,
75DOlH92FPgVAtk5LazBI0,Heartbeat,707,
7KS0CTBipowIyhMkrw3JCW,Eagle One,707,
5kbZRKH8HV4vt9z4zaG8mn,Mega Stomp,707,
4L7UoDSmvsKL2kljEl0c71,Mega Force 2,707,
0NFAOOcUlPIckYdWOheq0O,Eagle One 2,707,
2NDJdsQDH7N8faFvHa56au,The Float,707,
5YWAlfk0gArhlwuUHOSCbI,Mega Force - Live,707,
1piWApiDlxTB7a0DIqR6zZ,Tonite's Your Nite,707,
4ocmK6B57OZuBj0QA0w5kp,Millionaire,707,
1ajuENNodndcYZx5qsz6Hq,Live With the Girl,707,
5wVX41A5AkhERNr8gQj64E,Strings Around My Heart,707,
4eBePe9wT6JSMkhutUjSNb,Pressure Rise,707,
31yHEeXIeg25YX8RcLWTzm,Rockin' Is Easy,707,
0pWfaY2UcCE9mpV4qogODL,City Life,707,
73AWugSSZRUvZwtdZjBds1,Live Without Her,707,
2JzoP5xzD8tARKSP7pl7On,Love On the Run,707,
0tPAZabO94qfwsVDOTXTAM,The Party's Over,707,
54zhDsAZ3VZvNzKD62niOi,Boys In The Gang,999,
3u0r2TROG5DmpoCBTdovaM,Inside Out,999,
3gFX0PrsDz5w13YElzvVzt,Trouble,999,
425A6yBGJ04StxbPRkmJoH,So Long,999,
7pExwLj09dU8gubdzpQXXH,Fun Thing,999,
2z90vjeEFbPXUq5Y5ub13m,The Biggest Prize In Sport,999,
1UQrHVM44T2Kik21YK1jAD,Hollywood,999,
59fIv7zNHrKmdIo7T5czZb,Stranger,999,
1HJbLHpcBwiKaAQoysmWPA,Stop! Stop!,999,
7rQeqA9icRNc1fjbVxzyqQ,English Wipeout,999,
0KoW8eD7rbg9Sq35doRwO5,Shake,999,
6wYm6Ldgh2QQ3Pfs05LB7m,Boiler,999,
7bWSQbLeTgbHPSLGqeqEgB,Made A Fool Of You,999,
4cMDEF1RgS22dHA4eJN4C6,Found Out Too Late,999,
2G9sHX3Ze0W6faZTrAWiuM,Lie Lie Lie,999,
19plwOsYLdF68361d17aAb,Myth Takes,!!! (Chk Chk Chk),
2nTla8UUqmBNKfcOvKc4bN,All My Heroes Are Weirdos,!!! (Chk Chk Chk),
0Atug4mWd6C10PQLUvL0E1,Must Be The Moon,!!! (Chk Chk Chk),
7LVlMTLfp0aVEHja0xcCha,A New Name,!!! (Chk Chk Chk),
06YlJbRZDdsSxxbe6mrpzc,Heart Of Hearts,!!! (Chk Chk Chk),
78SwLABUf9ksvBKutElKUY,Sweet Life,!!! (Chk Chk Chk),
5zfg3qZOcjS4IFhazNk9PW,Yadnus,!!! (Chk Chk Chk),
5PRM1a5qRJpsFzkz8VyRUY,Bend Over Beethoven,!!! (Chk Chk Chk),
7owkuXT1aSBjCD3PoyHdDQ,Break In Case Of Anything,!!! (Chk Chk Chk),
7HNTDkq745w7fKpyyIrnQJ,Infinifold,!!! (Chk Chk Chk),
4ZJGobiy4ayWSdKfoqMRlX,Handy,"""Weird Al"" Yankovic",
37cY8HOyrpSc3QbeHQBc3C,Lame Claim to Fame,"""Weird Al"" Yankovic",
0WJTdVboKc2KI1DzzAWyYM,Foil,"""Weird Al"" Yankovic",
2cMQ8NDfKUCnTVnMndFEge,Sports Song,"""Weird Al"" Yankovic",
4JqQWAr47pGEoaMArpA7Z3,Word Crimes,"""Weird Al"" Yankovic",
4zrFUqfb57yiRbVGUCeM6H,My Own Eyes,"""Weird Al"" Yankovic",
5mN0UUIKMVtnfsW8lhwzqY,NOW That's What I Call Polka!,"""Weird Al"" Yankovic",
6qtiyGOzgHIfIX4wJmit2g,Mission Statement,"""Weird Al"" Yankovic",
6UtYhM8FwONx3G4C413WIp,Inactive,"""Weird Al"" Yankovic",
740yKLJWt6JI14mthJOIyu,First World Problems,"""Weird Al"" Yankovic",
1ZqKCseNe8FIZRDyl2E2Ac,Tacky,"""Weird Al"" Yankovic",
1zYtQplEXZK3EeQYjQdynI,Jackson Park Express,"""Weird Al"" Yankovic",
4uiOr8JwetRPONxHH60a7M,"Perform This Way (Parody of ""Born This Way"" by Lady Gaga)","""Weird Al"" Yankovic",
6oraLzkpoAHXNaLDh1H2b7,CNR,"""Weird Al"" Yankovic",
2Y9YdGPN7AtVfpTvXfRbc6,"TMZ (Parody of ""You Belong With Me"" by Taylor Swift)","""Weird Al"" Yankovic",
5082f0BqXte48i3dpWmcJN,Skipper Dan,"""Weird Al"" Yankovic",
2ELqO1C2U6vhg1BfYp7QhG,Polka Face,"""Weird Al"" Yankovic",
1drv4FMcCNrhBCL6S0vxjz,Craigslist,"""Weird Al"" Yankovic",
5eZaT21ZVGyGHJ8kcwaNxA,"Party In the CIA (Parody of ""Party In The U.S.A."" by Miley Cyrus)","""Weird Al"" Yankovic",
4kRcTEWYGAS4eYdIgMawjG,Ringtone,"""Weird Al"" Yankovic",
7HMKmZQEIduuNio1nPwjqp,"Another Tattoo (Parody of ""Nothin' On You"" by B.o.B. featuring Bruno Mars)","""Weird Al"" Yankovic",
1gMfEcRCqTkycvr5DjF143,If That Isn't Love,"""Weird Al"" Yankovic",
0rUzGdhaASjsFbEmOcSC6k,"Whatever You Like (Parody of ""Whatever You Like"" by T.I.)","""Weird Al"" Yankovic",
0dHucIuRYXSyl8f5nhewux,Stop Forwarding That Crap to Me,"""Weird Al"" Yankovic",
7iAnfpIHu1cDsxovakGoCq,Another One Rides the Bus,"""Weird Al"" Yankovic",
57OqCwzNsCVYwSbfKbDzyY,Polkas On 45,"""Weird Al"" Yankovic",
0WuYuWhLws8VahMy2zLLRJ,Eat It,"""Weird Al"" Yankovic",
3dTuAv5fc7dUffZkWja4AR,I Lost On Jeopardy,"""Weird Al"" Yankovic",
0dgoXwibX8inebNrM85muT,Yoda,"""Weird Al"" Yankovic",
3NkjFB5wQ427qt4YCMnXfq,One More Minute,"""Weird Al"" Yankovic",
3XhyafaTVD6ViaRFIL4bNo,Like a Surgeon,"""Weird Al"" Yankovic",
0f2SpeQKNC5WSVg0HwABYS,Dare to Be Stupid,"""Weird Al"" Yankovic",
3f7rtaWhJ7FYJ8mNKKqCkU,Dog Eat Dog,"""Weird Al"" Yankovic",
4yhVY2BRl4KyCUJF3axg1V,Lasagna,"""Weird Al"" Yankovic",
1DLKhsfd0Sqd56oB1VkB5N,Melanie,"""Weird Al"" Yankovic",
4bnqosidHvNAGENKTFm5Vm,Fat,"""Weird Al"" Yankovic",
7FVjEFl29Z24C65FamXXn8,UHF - Single Version,"""Weird Al"" Yankovic",
1u8T5EVNoIP7bxcn4ZMlsm,The Biggest Ball of Twine In Minnesota,"""Weird Al"" Yankovic",
1G3G5z9qYqUOqqxC5DGKLu,Trigger Happy,"""Weird Al"" Yankovic",
5Q1qSEtljHQzUygQTt0Ykw,Smells Like Nirvana,"""Weird Al"" Yankovic",
2Ugsexx0ebfAFPY4fFMHYX,You Don't Love Me Anymore,"""Weird Al"" Yankovic",
6HdPLKXFecMzdQo1PQ1ls9,Bedrock Anthem,"""Weird Al"" Yankovic",
1RTIoQhKBY0b0uu4EKxUv4,"Frank's 2000"" TV","""Weird Al"" Yankovic",
